MGA,Program Name,Issuing Company,Full policy number,Policy Effective Date,Policy Expiration Date,Insured Name,Insured Address,Insured City,Insured State,Insured Zip,Transaction Effective Date,Transaction Expiration Date,Premium,Terrorism Premium,Total Gross Premium including Terrorism,Commission amount,Net Premium,Surcharge amount,Tax Amount,Tax Type,Fee Amount,Fee Type,Payment terms,Book or Process Date,Policy Type,Transaction Type,Primary/Excess Indicator,Attachment Point,CM/Occ Indicator,Risk/Location #,Risk/Location Address,Risk/Location City,Risk/Location State,Risk/Location Zip,Risk/Location premium,Technical Price,IRPM (Individual Risk Premium Modification),Exposure Type,Exposure Amount,Policy Occurrence Limit,Policy Aggregate Limit,SIR/Deductible indicator,SIR/Deductible amount,SIR/Deductible type,NAICS or SIC Code,Annual Statement Line Code,Annual Statement Line Description,Issue Date,Policy Event Number,Carrier %,Carrier Limit,Broker/Agent,Broker/Agent Address,Broker/Agent City,Broker/Agent State,Broker/Agent Zip,Direct/Assumed,Fac?,Damage to Premises Rented to you Limit,Medical Expense Limit Included,Medical Expense Limit,Personal and Advertising Injury Limit,Products/Completed Operations Aggregate Limit,Employee Benefits Limit
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-6.31,,,-1.1,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-23.75,,,-4.16,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,539.56,,,94.42,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-6.31,,,-1.1,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-23.75,,,-4.16,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,539.56,,,94.42,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-6.31,,,-1.1,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-23.75,,,-4.16,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,539.56,,,94.42,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-6.31,,,-1.1,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-23.75,,,-4.16,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,539.56,,,94.42,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-6.31,,,-1.1,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-23.75,,,-4.16,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,539.56,,,94.42,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-6.31,,,-1.1,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-23.75,,,-4.16,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,539.56,,,94.42,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-6.31,,,-1.1,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-23.75,,,-4.16,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,539.56,,,94.42,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-6.31,,,-1.1,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-23.75,,,-4.16,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,539.56,,,94.42,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-6.31,,,-1.1,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8403867-00,24-10-2023,24-10-2024,PEPE' S FOODS INC,20551 Corsair Blvd,Hayward,CA,94545,25-10-2023,24-10-2024,-23.75,,,-4.16,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,20551 Corsair Blvd,,CA,94545,,,,10,,1000000,"$2,000,000",,,,,,,,ASC-8403867-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7281930-00,07-09-2023,07-09-2024,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,7206,25-10-2023,07-09-2024,-466.89,,,-81.71,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,120 E Jersey Street,,NJ,7206,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-7281930-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7281930-00,07-09-2023,07-09-2024,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,7206,25-10-2023,07-09-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,120 E Jersey Street,,NJ,7206,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-7281930-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7281930-00,07-09-2023,07-09-2024,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,7206,25-10-2023,07-09-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,120 E Jersey Street,,NJ,7206,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-7281930-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7281930-00,07-09-2023,07-09-2024,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,7206,25-10-2023,07-09-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,120 E Jersey Street,,NJ,7206,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-7281930-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7281930-00,07-09-2023,07-09-2024,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,7206,25-10-2023,07-09-2024,-466.89,,,-81.71,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,120 E Jersey Street,,NJ,7206,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-7281930-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7281930-00,07-09-2023,07-09-2024,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,7206,25-10-2023,07-09-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,120 E Jersey Street,,NJ,7206,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-7281930-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7281930-00,07-09-2023,07-09-2024,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,7206,25-10-2023,07-09-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,120 E Jersey Street,,NJ,7206,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-7281930-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7281930-00,07-09-2023,07-09-2024,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,7206,25-10-2023,07-09-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,120 E Jersey Street,,NJ,7206,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-7281930-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7281930-00,07-09-2023,07-09-2024,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,7206,25-10-2023,07-09-2024,-466.89,,,-81.71,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,120 E Jersey Street,,NJ,7206,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-7281930-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7281930-00,07-09-2023,07-09-2024,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,7206,25-10-2023,07-09-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,120 E Jersey Street,,NJ,7206,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-7281930-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7281930-00,07-09-2023,07-09-2024,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,7206,25-10-2023,07-09-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,120 E Jersey Street,,NJ,7206,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-7281930-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7281930-00,07-09-2023,07-09-2024,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,7206,25-10-2023,07-09-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,120 E Jersey Street,,NJ,7206,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-7281930-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1982955-00,25-08-2023,25-08-2024,KAA TRANSPORTATION LLC,1441 MURCHISON ST APT 5,LOS ANGELES,CA,90033,25-10-2023,25-08-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,1441 MURCHISON ST APT 5,,CA,90033,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1982955-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1982955-00,25-08-2023,25-08-2024,KAA TRANSPORTATION LLC,1441 MURCHISON ST APT 5,LOS ANGELES,CA,90033,25-10-2023,25-08-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,1441 MURCHISON ST APT 5,,CA,90033,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1982955-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1982955-00,25-08-2023,25-08-2024,KAA TRANSPORTATION LLC,1441 MURCHISON ST APT 5,LOS ANGELES,CA,90033,25-10-2023,25-08-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,1441 MURCHISON ST APT 5,,CA,90033,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1982955-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1982955-00,25-08-2023,25-08-2024,KAA TRANSPORTATION LLC,1441 MURCHISON ST APT 5,LOS ANGELES,CA,90033,25-10-2023,25-08-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,1441 MURCHISON ST APT 5,,CA,90033,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1982955-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-5139252-00,25-10-2023,25-10-2024,ICOMPLETE MOVING LLC,6012 W MESCAL ST,GLENDALE,AZ,85304,25-10-2023,25-10-2024,7446.42,,,1303.12,,,,,,,,25-10-2023,New Business,NB,Primary,0,Occurrence,,6012 W MESCAL ST,,AZ,85304,,,,1,,750000,"$2,000,000",,,,,,,,ASC-5139252-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-5139252-00,25-10-2023,25-10-2024,ICOMPLETE MOVING LLC,6012 W MESCAL ST,GLENDALE,AZ,85304,25-10-2023,25-10-2024,0,,,0,,,,,,,,25-10-2023,New Business,NB,Primary,0,Occurrence,,6012 W MESCAL ST,,AZ,85304,,,,1,,750000,"$2,000,000",,,,,,,,ASC-5139252-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-5139252-00,25-10-2023,25-10-2024,ICOMPLETE MOVING LLC,6012 W MESCAL ST,GLENDALE,AZ,85304,25-10-2023,25-10-2024,120.06,,,21.01,,,,,,,,25-10-2023,New Business,NB,Primary,0,Occurrence,,6012 W MESCAL ST,,AZ,85304,,,,1,,750000,"$2,000,000",,,,,,,,ASC-5139252-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
