MGA,Program Name,Issuing Company,Full policy number,Policy Effective Date,Policy Expiration Date,Insured Name,Insured Address,Insured City,Insured State,Insured Zip,Transaction Effective Date,Transaction Expiration Date,Premium,Terrorism Premium,Total Gross Premium including Terrorism,Commission amount,Net Premium,Surcharge amount,Tax Amount,Tax Type,Fee Amount,Fee Type,Payment terms,Book or Process Date,Policy Type,Transaction Type,Primary/Excess Indicator,Attachment Point,CM/Occ Indicator,Risk/Location #,Risk/Location Address,Risk/Location City,Risk/Location State,Risk/Location Zip,Risk/Location premium,Technical Price,IRPM (Individual Risk Premium Modification),Exposure Type,Exposure Amount,Policy Occurrence Limit,Policy Aggregate Limit,SIR/Deductible indicator,SIR/Deductible amount,SIR/Deductible type,NAICS or SIC Code,Annual Statement Line Code,Annual Statement Line Description,Issue Date,Policy Event Number,Carrier %,Carrier Limit,Broker/Agent,Broker/Agent Address,Broker/Agent City,Broker/Agent State,Broker/Agent Zip,Direct/Assumed,Fac?,Damage to Premises Rented to you Limit,Medical Expense Limit Included,Medical Expense Limit,Personal and Advertising Injury Limit,Products/Completed Operations Aggregate Limit,Employee Benefits Limit
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4690602-00,14-09-2023,14-09-2024,BTL INC,1904 N CHATEAU FRESNO AVE,FRESNO,CA,93723,25-10-2023,14-09-2024,38.44,0,0,6.73,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,Endorsement,EN,Primary,0,Occurrence,1,1904 N CHATEAU FRESNO AVE,HARTFORD,CA,93723,0,0,0,4,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4690602-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4690602-00,14-09-2023,14-09-2024,BTL INC,1904 N CHATEAU FRESNO AVE,FRESNO,CA,93723,25-10-2023,14-09-2024,-56.27,0,0,-9.85,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,Endorsement,EN,Primary,0,Occurrence,1,1904 N CHATEAU FRESNO AVE,HARTFORD,CA,93723,0,0,0,4,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4690602-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2974109-00,24-10-2023,24-10-2024,MAXIMO FERNANDEZ,7153 Southern Boulevard,West Palm Beach,FL,33413,24-10-2023,24-10-2024,5311.88,0,0,929.58,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,24-10-2023,New Business,NB,Primary,0,Occurrence,1,3120 Carol Ave,HARTFORD,FL,33461,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2974109-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2974109-00,24-10-2023,24-10-2024,MAXIMO FERNANDEZ,7153 Southern Boulevard,West Palm Beach,FL,33413,24-10-2023,24-10-2024,386,0,0,67.55,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,24-10-2023,New Business,NB,Primary,0,Occurrence,1,3120 Carol Ave,HARTFORD,FL,33461,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2974109-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2974109-00,24-10-2023,24-10-2024,MAXIMO FERNANDEZ,7153 Southern Boulevard,West Palm Beach,FL,33413,24-10-2023,24-10-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,24-10-2023,New Business,NB,Primary,0,Occurrence,1,3120 Carol Ave,HARTFORD,FL,33461,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2974109-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2974109-00,24-10-2023,24-10-2024,MAXIMO FERNANDEZ,7153 Southern Boulevard,West Palm Beach,FL,33413,24-10-2023,24-10-2024,493.76,0,0,86.41,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,24-10-2023,New Business,NB,Primary,0,Occurrence,1,3120 Carol Ave,HARTFORD,FL,33461,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2974109-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3158165-00,25-10-2023,25-10-2024,ALEXANDER TRUCKING CORP,Sandford Ave,North Plainfield,NJ,7060,25-10-2023,25-10-2024,6351.48,0,0,1111.51,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,New Business,NB,Primary,0,Occurrence,1,Sandford Ave,HARTFORD,NJ,7060,0,0,0,1,0,750000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3158165-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3158165-00,25-10-2023,25-10-2024,ALEXANDER TRUCKING CORP,Sandford Ave,North Plainfield,NJ,7060,25-10-2023,25-10-2024,750,0,0,131.25,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,New Business,NB,Primary,0,Occurrence,1,Sandford Ave,HARTFORD,NJ,7060,0,0,0,1,0,750000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3158165-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3158165-00,25-10-2023,25-10-2024,ALEXANDER TRUCKING CORP,Sandford Ave,North Plainfield,NJ,7060,25-10-2023,25-10-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,New Business,NB,Primary,0,Occurrence,1,Sandford Ave,HARTFORD,NJ,7060,0,0,0,1,0,750000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3158165-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3158165-00,25-10-2023,25-10-2024,ALEXANDER TRUCKING CORP,Sandford Ave,North Plainfield,NJ,7060,25-10-2023,25-10-2024,100,0,0,17.5,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,New Business,NB,Primary,0,Occurrence,1,Sandford Ave,HARTFORD,NJ,7060,0,0,0,1,0,750000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3158165-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-9894036-00,28-10-2023,28-10-2024,PB 41 TRANSPORT INC,5226 GRAYTREE WAY,ANTELOPE,CA,95843-2369,28-10-2023,28-10-2024,20291.33,0,0,3550.98,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,28-10-2023,New Business,NB,Primary,0,Occurrence,1,5226 GRAYTREE WAY,HARTFORD,CA,95843,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-9894036-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-9894036-00,28-10-2023,28-10-2024,PB 41 TRANSPORT INC,5226 GRAYTREE WAY,ANTELOPE,CA,95843-2369,28-10-2023,28-10-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,28-10-2023,New Business,NB,Primary,0,Occurrence,1,5226 GRAYTREE WAY,HARTFORD,CA,95843,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-9894036-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-9894036-00,28-10-2023,28-10-2024,PB 41 TRANSPORT INC,5226 GRAYTREE WAY,ANTELOPE,CA,95843-2369,28-10-2023,28-10-2024,53.57,0,0,9.37,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,28-10-2023,New Business,NB,Primary,0,Occurrence,1,5226 GRAYTREE WAY,HARTFORD,CA,95843,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-9894036-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-9894036-00,28-10-2023,28-10-2024,PB 41 TRANSPORT INC,5226 GRAYTREE WAY,ANTELOPE,CA,95843-2369,28-10-2023,28-10-2024,306.81,0,0,53.69,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,28-10-2023,New Business,NB,Primary,0,Occurrence,1,5226 GRAYTREE WAY,HARTFORD,CA,95843,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-9894036-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2432970-00,25-10-2023,25-10-2024,M&S READY 2 LOAD INC,3647 SW 16ST,MIAMI,FL,33145,25-10-2023,25-10-2024,18869.3,0,0,3302.13,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,New Business,NB,Primary,0,Occurrence,1,3647 SW 16ST,HARTFORD,FL,33145,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2432970-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2432970-00,25-10-2023,25-10-2024,M&S READY 2 LOAD INC,3647 SW 16ST,MIAMI,FL,33145,25-10-2023,25-10-2024,407.47,0,0,71.31,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,New Business,NB,Primary,0,Occurrence,1,3647 SW 16ST,HARTFORD,FL,33145,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2432970-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2432970-00,25-10-2023,25-10-2024,M&S READY 2 LOAD INC,3647 SW 16ST,MIAMI,FL,33145,25-10-2023,25-10-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,New Business,NB,Primary,0,Occurrence,1,3647 SW 16ST,HARTFORD,FL,33145,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2432970-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2432970-00,25-10-2023,25-10-2024,M&S READY 2 LOAD INC,3647 SW 16ST,MIAMI,FL,33145,25-10-2023,25-10-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,New Business,NB,Primary,0,Occurrence,1,3647 SW 16ST,HARTFORD,FL,33145,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2432970-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2432970-00,25-10-2023,25-10-2024,M&S READY 2 LOAD INC,3647 SW 16ST,MIAMI,FL,33145,25-10-2023,25-10-2024,18869.3,0,0,3302.13,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,New Business,NB,Primary,0,Occurrence,1,3647 SW 16ST,HARTFORD,FL,33145,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2432970-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2432970-00,25-10-2023,25-10-2024,M&S READY 2 LOAD INC,3647 SW 16ST,MIAMI,FL,33145,25-10-2023,25-10-2024,407.47,0,0,71.31,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,New Business,NB,Primary,0,Occurrence,1,3647 SW 16ST,HARTFORD,FL,33145,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2432970-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2432970-00,25-10-2023,25-10-2024,M&S READY 2 LOAD INC,3647 SW 16ST,MIAMI,FL,33145,25-10-2023,25-10-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,New Business,NB,Primary,0,Occurrence,1,3647 SW 16ST,HARTFORD,FL,33145,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2432970-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2432970-00,25-10-2023,25-10-2024,M&S READY 2 LOAD INC,3647 SW 16ST,MIAMI,FL,33145,25-10-2023,25-10-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,New Business,NB,Primary,0,Occurrence,1,3647 SW 16ST,HARTFORD,FL,33145,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2432970-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2665853-00,20-09-2023,20-09-2024,WILLIAMS TRUCKING LOGISTICS LLC,400 14TH AVE N,NASHVILLE,TN,37203-2975,06-10-2023,20-09-2024, $-   ,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,06-10-2023,Endorsement,EN,Primary,0,Occurrence,1,400 14TH AVE N,HARTFORD,TN,37203-2975,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2665853-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2665853-00,20-09-2023,20-09-2024,WILLIAMS TRUCKING LOGISTICS LLC,400 14TH AVE N,NASHVILLE,TN,37203-2975,06-10-2023,20-09-2024, $-   ,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,06-10-2023,Endorsement,EN,Primary,0,Occurrence,1,400 14TH AVE N,HARTFORD,TN,37203-2975,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2665853-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2665853-00,20-09-2023,20-09-2024,WILLIAMS TRUCKING LOGISTICS LLC,400 14TH AVE N,NASHVILLE,TN,37203-2975,06-10-2023,20-09-2024, $-   ,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,06-10-2023,Endorsement,EN,Primary,0,Occurrence,1,400 14TH AVE N,HARTFORD,TN,37203-2975,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2665853-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2665853-00,20-09-2023,20-09-2024,WILLIAMS TRUCKING LOGISTICS LLC,400 14TH AVE N,NASHVILLE,TN,37203-2975,06-10-2023,20-09-2024, $-   ,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,06-10-2023,Endorsement,EN,Primary,0,Occurrence,1,400 14TH AVE N,HARTFORD,TN,37203-2975,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2665853-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2665853-00,20-09-2023,20-09-2024,WILLIAMS TRUCKING LOGISTICS LLC,400 14TH AVE N,NASHVILLE,TN,37203-2975,06-10-2023,20-09-2024," $6,454.92 ",0,0,1129.61,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,06-10-2023,Endorsement,EN,Primary,0,Occurrence,1,400 14TH AVE N,HARTFORD,TN,37203-2975,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2665853-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2665853-00,20-09-2023,20-09-2024,WILLIAMS TRUCKING LOGISTICS LLC,400 14TH AVE N,NASHVILLE,TN,37203-2975,06-10-2023,20-09-2024, $-   ,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,06-10-2023,Endorsement,EN,Primary,0,Occurrence,1,400 14TH AVE N,HARTFORD,TN,37203-2975,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2665853-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2665853-00,20-09-2023,20-09-2024,WILLIAMS TRUCKING LOGISTICS LLC,400 14TH AVE N,NASHVILLE,TN,37203-2975,06-10-2023,20-09-2024, $95.63 ,0,0,16.74,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,06-10-2023,Endorsement,EN,Primary,0,Occurrence,1,400 14TH AVE N,HARTFORD,TN,37203-2975,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2665853-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2665853-00,20-09-2023,20-09-2024,WILLIAMS TRUCKING LOGISTICS LLC,400 14TH AVE N,NASHVILLE,TN,37203-2975,06-10-2023,20-09-2024, $143.44 ,0,0,25.1,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,06-10-2023,Endorsement,EN,Primary,0,Occurrence,1,400 14TH AVE N,HARTFORD,TN,37203-2975,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2665853-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2665853-00,20-09-2023,20-09-2024,WILLIAMS TRUCKING LOGISTICS LLC,400 14TH AVE N,NASHVILLE,TN,37203-2975,06-10-2023,20-09-2024, $-   ,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,06-10-2023,Endorsement,EN,Primary,0,Occurrence,1,400 14TH AVE N,HARTFORD,TN,37203-2975,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2665853-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2665853-00,20-09-2023,20-09-2024,WILLIAMS TRUCKING LOGISTICS LLC,400 14TH AVE N,NASHVILLE,TN,37203-2975,06-10-2023,20-09-2024, $-   ,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,06-10-2023,Endorsement,EN,Primary,0,Occurrence,1,400 14TH AVE N,HARTFORD,TN,37203-2975,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2665853-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2665853-00,20-09-2023,20-09-2024,WILLIAMS TRUCKING LOGISTICS LLC,400 14TH AVE N,NASHVILLE,TN,37203-2975,06-10-2023,20-09-2024, $-   ,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,06-10-2023,Endorsement,EN,Primary,0,Occurrence,1,400 14TH AVE N,HARTFORD,TN,37203-2975,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2665853-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2665853-00,20-09-2023,20-09-2024,WILLIAMS TRUCKING LOGISTICS LLC,400 14TH AVE N,NASHVILLE,TN,37203-2975,06-10-2023,20-09-2024, $-   ,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,06-10-2023,Endorsement,EN,Primary,0,Occurrence,1,400 14TH AVE N,HARTFORD,TN,37203-2975,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2665853-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4278582-00,22-08-2023,22-08-2024,ELITE TRANSPORTATION ENTERPRISES LLC,2841 29TH ST SW,BIRMINGHAM,AL,35211,17-10-2023,22-08-2024,1407.05,0,0,246.23,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,17-10-2023,Endorsement,EN,Primary,0,Occurrence,1,2841 29TH ST SW,HARTFORD,AL,35211,0,0,0,3,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4278582-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
